repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
apache/spark,38e51eb5e8d49bed5276a2fc71f1709f643d050f,yyanyy,2026-01-29T02:54:26Z,cloud-fan,2026-01-29T02:54:26Z,[SPARK-41398][SQL][FOLLOWUP] Update runtime filtering javadoc to reflect relaxed partition constraints  Update the javadoc for `SupportsRuntimeV2Filtering.filter()` and `SupportsRuntimeFiltering.filter()` to reflect the changes made in [SPARK-41398](https://issues.apache.org/jira/browse/SPARK-41398)
apache/spark,3d1188a06bf9e63b0ab27e0a5e2c3aac958a1080,szehon-ho,2026-01-29T02:47:03Z,cloud-fan,2026-01-29T02:47:03Z,[SPARK-54521][SQL] Add to and from WKB for Geometry type  ### What changes were proposed in this pull request? Add Geometry toWKB and fromWKB methods.  These will serialize and deserialize Geometry objects to and from WKB (Well Known Binary) standard.  We implement our own reader/writer to avoid com
apache/spark,75479fdecf82d71fb0b729ff330ecca6936d7834,heyihong,2026-01-29T02:40:11Z,cloud-fan,2026-01-29T02:40:11Z,[SPARK-55150][CONNECT][SQL] Improve observation error handling  ### What changes were proposed in this pull request?  This change improves `ObservationManager.tryComplete` error handling: 1. Changed `Observation.setMetricsAndNotify` to accept `Try[Row]` and use `promise.tryComplete` to handle both s
apache/spark,fb2a308aca1e7eb2ce6d9de62f5cb659b9750d74,ivoson,2026-01-29T02:37:55Z,cloud-fan,2026-01-29T02:37:55Z,[SPARK-54830][SPARK-48037][TESTS][FOLLOWUP] Disable shuffle checksum for the test case of to avoid memory issues  ### What changes were proposed in this pull request? Disable shuffle checksum for test case from SPARK-48037 to avoid memory issues.  And revert the test related java options.  ### Why a
apache/spark,776e2b93cb15ece363db162646c183b98a651f48,gaogaotiantian,2026-01-29T01:34:51Z,zhengruifeng,2026-01-29T01:34:51Z,"[SPARK-55244][PYTHON][PS] Use np.nan as default value for pandas string types  ### What changes were proposed in this pull request?  We we create string type with `StringDtype`, always use `np.nan` as the default missing value if we are using pandas 3.  ### Why are the changes needed?  That's what p"
apache/spark,dc7b8c1968f8bed1496996b5c324cb1a7ed9b38e,gaogaotiantian,2026-01-29T01:31:42Z,zhengruifeng,2026-01-29T01:31:42Z,[SPARK-55225][PYTHON][PS] Restore to the original dtype for Datetime  ### What changes were proposed in this pull request?  Restore dtype of pyspark dataframe series to pandas series based on the original pandas dtype.  ### Why are the changes needed?  There could be multiple datetime dtype like `da
apache/spark,0cba1c0a81a8379051d009c69f618ea635485a35,dongjoon-hyun,2026-01-29T00:20:51Z,dongjoon-hyun,2026-01-29T00:20:51Z,[SPARK-55233][BUILD] Upgrade ASM to 9.9.1  ### What changes were proposed in this pull request?  This PR aims to upgrade `ASM` to 9.9.1 for Apache Spark 4.2.0.  ### Why are the changes needed?  Release Note: [2025-12-06: ASM 9.9.1 (tag ASM_9_9)](https://asm.ow2.io/versions.html) - 318036: OutOfMemor
docker/compose,8b769bad6b3a036ae06df50b46bb05319bb6b900,thaJeztah,2026-01-29T12:48:02Z,ndeloof,2026-01-29T14:59:03Z,pkg/compose: remove dependency on github.com/docker/buildx/driver  The driver.Auth interface was describing the configfile.GetAuthConfig implementation; define a local interface instead of using buildx's definition as an intermediate.  Signed-off-by: Sebastiaan van Stijn <github@gone.nl>
duckdb/duckdb,c2ef388caf95a12f6a0fb9687177c80814dcf01a,Maxxen,2026-01-29T14:29:59Z,Maxxen,2026-02-03T09:20:26Z,"remove coordinate provider, add catalog entry"
duckdb/duckdb,7d57546c33a892df2378604b9352daa0f53876d8,evertlammerts,2026-01-29T09:43:09Z,evertlammerts,2026-02-01T12:29:28Z,Remove arrow_filter_pushdown_with_view_types setting
duckdb/duckdb,89625556bab6a9c8a8b4de7a5e35771b93cea3c6,Maxxen,2026-01-29T15:45:06Z,Maxxen,2026-01-31T19:28:16Z,"bump spatial to v1.5, patch ducklake"
duckdb/duckdb,400955ca1f905ab14099a74b4b7f94fa1fe17d42,Mytherin,2026-01-29T22:46:19Z,Mytherin,2026-01-29T22:46:19Z,Fix up glob
duckdb/duckdb,016038ef180959e6cea0117fd7c1d3a1d87709d3,pdet,2026-01-29T21:13:08Z,pdet,2026-01-29T21:13:08Z,Upgrade ducklake
duckdb/duckdb,df473d4be62dd58d3fd64bbe608f0123fa30dbe2,artjomPlaunov,2026-01-29T18:37:58Z,artjomPlaunov,2026-01-29T18:37:58Z,reintroduce debug code for UnalignedScan
duckdb/duckdb,0fccb5ec6b6ca8e2c6067c93c819bc2fc0acdef0,Mytherin,2026-01-29T17:26:24Z,Mytherin,2026-01-29T17:26:24Z,Test dir is relative
duckdb/duckdb,6aaac95bfcf97501e04856a4c783338708627486,c-herrewijn,2026-01-29T17:26:17Z,c-herrewijn,2026-01-29T17:26:17Z,refactor observer pattern
duckdb/duckdb,1ab9095112f3ca441091b4d05379bd3fe1d3ac9b,Mytherin,2026-01-29T17:25:39Z,Mytherin,2026-01-29T17:25:39Z,Make file URI handling a part of ExpandPath
duckdb/duckdb,8aef698af544606a3e6167b76d799fcb348c8480,c-herrewijn,2026-01-29T16:52:39Z,c-herrewijn,2026-01-29T16:52:39Z,"log_manager now observes the db_instance, this way it has access to the settings"
duckdb/duckdb,a306673a2093180745e6e54dc974a92642c97d96,Mytherin,2026-01-29T16:42:29Z,Mytherin,2026-01-29T16:42:29Z,Fix for ATTACH OR REPLACE - canonicalize path prior to checking for conflicting attach options
duckdb/duckdb,74abdd8121c07248f713c8653768df83a1c01df8,pdet,2026-01-29T16:33:01Z,pdet,2026-01-29T16:33:01Z,Format-aroo
duckdb/duckdb,c5d5048669a0fa8f47cbfb861e9cb37b92539b46,Mytherin,2026-01-29T16:29:59Z,web-flow,2026-01-29T16:29:59Z,Use FileSystem APIs in QueryProfiler::Write (#20727)
duckdb/duckdb,fba5fc731e704f1bc6291b9f7e152e9b3330f30e,Mytherin,2026-01-29T16:27:23Z,Mytherin,2026-01-29T16:27:23Z,"Expand ~ to home directory in CanonicalizePath, and support client-local home directory in attach"
duckdb/duckdb,280c136410290bc19afefbfc67e26e23f17ca45d,carlopi,2026-01-29T16:11:35Z,carlopi,2026-01-29T16:11:35Z,Bump httpfs: now with support for bulk deletes
duckdb/duckdb,d7172381cc1ef696193f4196e4d870aa935549e7,DinosL,2026-01-29T15:52:01Z,DinosL,2026-01-29T15:52:01Z,Merge remote-tracking branch 'upstream/v1.5-variegata' into filter_pushdown_on_expressions_with_errors_2
duckdb/duckdb,365e207bc4668477c23c58c99a4104fed6d10bbe,Mytherin,2026-01-29T15:39:45Z,web-flow,2026-01-29T15:39:45Z,"Bump httpfs, remove patches, fix Main.yml (#20723)  Bring in some new improvements from `duckdb-httpfs`, in particular: * Better support for CURL backend * Faster globbing on S3-like backends * ...  Also attempt at fixing a CI issue in Main.yml, together with @Tishj"
duckdb/duckdb,4ef696f7630c9e2e068aba998fb8085cefe803bb,EtgarDev,2026-01-29T15:39:21Z,EtgarDev,2026-01-29T15:39:21Z,Merge branch 'main' of github.com:EtgarDev/duckdb into feature/etgarsh/peg-transformer/support-export-state
duckdb/duckdb,41693a8820cb9e93ca9f08849b0a58fbc49b455d,thijs-motherduck,2026-01-29T15:30:36Z,thijs-motherduck,2026-01-29T15:30:36Z,Use std::function for progress_bar_display_create_func_t
duckdb/duckdb,48d377b659d2b9dec5138852f2a681abb13da2d9,ccfelius,2026-01-29T14:44:24Z,ccfelius,2026-01-29T14:44:24Z,apply the correct patch
duckdb/duckdb,72e25d9fb911233590897d8c6dd9a26af405f641,ccfelius,2026-01-29T14:05:00Z,ccfelius,2026-01-29T14:05:00Z,rework encryption types
duckdb/duckdb,b4e5e39bbd15c05215297874c96d5f3b95509b6b,taniabogatsch,2026-01-29T13:53:46Z,taniabogatsch,2026-01-29T13:53:46Z,first cleanup round
duckdb/duckdb,88c1bc3f32804bb3e0ab9d7825b9da837d590295,EtgarDev,2026-01-29T13:44:06Z,EtgarDev,2026-01-29T13:44:06Z,Merge branch 'main' of github.com:EtgarDev/duckdb into feature/etgarsh/aggregate-state-export/export-state
duckdb/duckdb,23e49b3312b6f9cc59080521ac1fc4f5a9495de1,Mytherin,2026-01-29T13:33:11Z,web-flow,2026-01-29T13:33:11Z,[Parquet] Add VARIANT stats + various fixes for reading/writing stats (#20623)  This PR fixes https://github.com/duckdblabs/duckdb-internal/issues/7149  Summary of changes: - `RETURN_STATS` now emits two extra stat items; `num_values` and `variant_type`. `num_values` aids in determining if a column 
duckdb/duckdb,95af47086ad9d6f277594891dc8ede3619eca2a4,Mytherin,2026-01-29T13:32:17Z,web-flow,2026-01-29T13:32:17Z,"Fix Index Reuse in List Comprehension (2) (#20581)  fixes https://github.com/duckdblabs/duckdb-internal/issues/6805  With this PR, the parser translates list comprehension with an if (e.g., `[x * i FOR x, i IN [1, 2, 3] IF i > 1]`) to an AST that `struct_pack`s the original indexes from the IF-claus"
duckdb/duckdb,9d11cde7ef4ac75db353f9db7e7ceb562cbd53c7,Dtenwolde,2026-01-29T13:28:06Z,Dtenwolde,2026-01-29T13:28:06Z,Skip invalid array test because the error message is different
duckdb/duckdb,f496b09c386187429c8e075b2b792a4965ab118c,Dtenwolde,2026-01-29T13:20:17Z,Dtenwolde,2026-01-29T13:20:17Z,Forgot to add this test back
duckdb/duckdb,86a04bdfde850128e15f27b2665c4ffa9611ab39,Dtenwolde,2026-01-29T13:19:19Z,Dtenwolde,2026-01-29T13:19:19Z,Uncomment commented out test
duckdb/duckdb,9929a5728e06c5ac5e4356aa069fd02018e3dd19,Dtenwolde,2026-01-29T13:17:06Z,Dtenwolde,2026-01-29T13:17:06Z,Support UnpivotStatement
duckdb/duckdb,8918ac0f58da46bd8d8bce6e4d3b8baa802f54e1,EtgarDev,2026-01-29T12:05:55Z,EtgarDev,2026-01-29T12:05:55Z,Simplified a test to avoid the cross join
